Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,TimeStamp
1.1537383,0.03351057,0.4502939,0.0,0.38741666,0.07951368,0.05088972,0.0,0.61336815,0.3973912,0.29148942,0.0,0.6781724,0.25536722,0.31821394,0.0,0.24327303,0.022020364,0.2090286,0.0,704.3223,847.76556,872.3443,263.9194,657.98535,0.00018310546875,0.09930419921875,0.98956298828125,1.099090576171875,3.36456298828125,2.325286865234375,1.0,2.0,1.0,1.0,2.0,93.27,0.0,2023-10-31 20:11:12.657
1.1537383,0.041242283,1.1436224,0.0,0.38741666,0.35023057,0.7806184,0.0,0.61336815,0.40388024,0.5849797,0.0,0.6781724,0.27282423,0.23020115,0.0,0.24327303,0.104447275,0.20211154,0.0,712.7839,877.98535,805.05493,1484.7986,794.9817,0.066162109375,0.08935546875,0.97369384765625,2.58697509765625,18.721923828125,34.6624755859375,1.0,2.0,1.0,1.0,2.0,93.27,0.0,2023-10-31 20:11:13.667
1.1537383,0.5370034,1.0138948,0.0,0.38741666,0.1849462,0.513288,0.0,0.61336815,0.04416094,0.31066343,0.0,0.6781724,0.33941185,0.1906441,0.0,0.24327303,0.040397637,0.20841247,0.0,805.05493,815.9341,825.2015,547.5824,843.3333,0.0484619140625,0.0618896484375,0.9901123046875,2.310333251953125,4.897308349609375,2.04864501953125,1.0,2.0,1.0,1.0,2.0,93.27,0.0,2023-10-31 20:11:14.674
1.1537383,0.8074868,0.6371196,0.0,0.38741666,0.30794984,0.044779465,0.0,0.61336815,0.18122168,0.086001344,0.0,0.6781724,0.44639662,0.087235644,0.0,0.24327303,0.05306176,0.046070814,0.0,747.03296,814.7253,849.7802,284.46887,640.65936,0.1641845703125,0.14581298828125,1.01416015625,0.9869384765625,4.5458984375,15.611572265625,1.0,2.0,1.0,1.0,4.0,93.27,0.0,2023-10-31 20:11:15.682
1.1537383,0.8074868,0.6371196,0.0,0.38741666,0.30794984,0.044779465,0.0,0.61336815,0.18122168,0.086001344,0.0,0.6781724,0.44639662,0.087235644,0.0,0.24327303,0.05306176,0.046070814,0.0,856.2271,863.47986,867.1062,717.2161,740.989,0.11492919921875,0.1307373046875,0.97412109375,3.1103515625,16.07513427734375,42.84957885742188,1.0,2.0,1.0,1.0,4.0,93.27,0.0,2023-10-31 20:11:16.689
1.1537383,1.0580317,0.6371196,0.0,0.38741666,0.3575232,0.044779465,0.0,0.61336815,0.13148145,0.086001344,0.0,0.6781724,0.56586164,0.087235644,0.0,0.24327303,0.112933256,0.046070814,0.0,763.5531,871.9414,905.78754,0.0,677.326,0.1160888671875,0.23822021484375,0.9635009765625,6.093597412109375,16.14990234375,5.944061279296875,1.0,2.0,1.0,1.0,4.0,93.27,0.0,2023-10-31 20:11:17.691
1.1537383,1.0580317,0.6371196,0.0,0.38741666,0.3575232,0.044779465,0.0,0.61336815,0.13148145,0.086001344,0.0,0.6781724,0.56586164,0.087235644,0.0,0.24327303,0.112933256,0.046070814,0.0,647.9121,861.4652,992.8205,64.06593,680.54944,0.1329345703125,0.29876708984375,0.93890380859375,0.22430419921875,0.2691650390625,12.919921875,1.0,2.0,1.0,1.0,4.0,93.27,0.0,2023-10-31 20:11:18.697
1.1537383,1.0580317,0.6371196,0.0,0.38741666,0.3575232,0.044779465,0.0,0.61336815,0.13148145,0.086001344,0.0,0.6781724,0.56586164,0.087235644,0.0,0.24327303,0.112933256,0.046070814,0.0,584.2491,818.7546,893.69965,92.271065,1030.6959,0.39312744140625,0.083740234375,0.89849853515625,1.21124267578125,9.13665771484375,24.12017822265625,1.0,2.0,1.0,1.0,4.0,93.27,0.0,2023-10-31 20:11:19.707
1.1537383,1.0580317,0.6371196,0.0,0.38741666,0.3575232,0.044779465,0.0,0.61336815,0.13148145,0.086001344,0.0,0.6781724,0.56586164,0.087235644,0.0,0.24327303,0.112933256,0.046070814,0.0,657.98535,842.9304,847.76556,922.71063,1193.4799,0.41815185546875,0.17474365234375,0.87548828125,3.940277099609375,8.23944091796875,16.4190673828125,1.0,2.0,1.0,1.0,4.0,93.27,0.0,2023-10-31 20:11:20.715
1.1537383,0.88477933,0.7425053,0.0,0.38741666,0.59302324,0.5494648,0.0,0.61336815,0.37656876,0.21974422,0.0,0.6781724,0.66773665,0.6662417,0.0,0.24327303,0.22093974,0.41392416,0.0,707.9487,835.2747,827.619,137.39926,745.42126,0.37103271484375,0.1240234375,0.9129638671875,0.695343017578125,0.142059326171875,6.916046142578125,1.0,2.0,1.0,1.0,4.0,93.23,0.0,2023-10-31 20:11:21.724
1.1537383,0.95458025,0.72443867,0.0,0.38741666,0.5704656,0.52676255,0.0,0.61336815,0.61458975,0.526566,0.0,0.6781724,0.64748496,0.3263675,0.0,0.24327303,0.32212985,0.23774645,0.0,1100.0,791.75824,817.5458,0.0,1492.4542,0.27655029296875,0.25555419921875,0.9454345703125,30.153961181640625,2.3028564453125,158.11203002929688,1.0,2.0,1.0,1.0,2.0,93.23,0.0,2023-10-31 20:11:22.732
1.1537383,0.8433071,0.33138472,0.0,0.38741666,0.097934425,0.20413937,0.0,0.61336815,0.63254577,0.5199386,0.0,0.6781724,0.41224456,0.36731812,0.0,0.24327303,0.17381704,0.20999329,0.0,664.43225,845.7509,856.63007,459.7436,40.29304,0.15008544921875,0.04962158203125,0.9486083984375,11.686248779296877,1.547698974609375,5.884246826171875,1.0,2.0,1.0,1.0,4.0,93.23,0.0,2023-10-31 20:11:23.738
1.1537383,0.81834936,0.33138472,0.0,0.38741666,0.37935942,0.20413937,0.0,0.61336815,0.36272168,0.5199386,0.0,0.6781724,0.29994875,0.36731812,0.0,0.24327303,0.22148867,0.20999329,0.0,828.4249,854.21246,840.10986,1650.0,1079.8535,0.35504150390625,0.10797119140625,1.00787353515625,12.299346923828123,29.869842529296875,25.2117919921875,1.0,2.0,1.0,1.0,4.0,93.23,0.0,2023-10-31 20:11:24.746
1.1537383,0.6874797,0.33138472,0.0,0.38741666,0.27116728,0.20413937,0.0,0.61336815,0.15599436,0.5199386,0.0,0.6781724,0.27773958,0.36731812,0.0,0.24327303,0.35299978,0.20999329,0.0,560.4762,862.27106,849.3773,1608.0952,1419.9268,0.00701904296875,0.1630859375,0.992431640625,5.435638427734375,3.66363525390625,21.04721069335937,1.0,2.0,1.0,1.0,4.0,93.23,0.0,2023-10-31 20:11:25.756
1.1537383,1.4040624,1.2535352,0.0,0.38741666,0.96264565,0.8567926,0.0,0.61336815,0.87422574,0.45877957,0.0,0.6781724,0.42611164,0.5643261,0.0,0.24327303,0.13884078,0.4789242,0.0,707.9487,843.3333,878.7912,1650.0,1650.0,0.149658203125,0.0416259765625,0.86444091796875,14.019012451171877,1.51031494140625,7.91046142578125,1.0,2.0,1.0,1.0,4.0,93.23,0.0,2023-10-31 20:11:26.765
1.1537383,1.3331499,1.0416849,0.0,0.38741666,1.0943227,0.8423634,0.0,0.61336815,0.8545855,0.28092742,0.0,0.6781724,0.44238767,0.6107052,0.0,0.24327303,0.15754442,0.4618983,0.0,1112.0879,811.0989,901.3553,1641.1355,24.578754,0.11712646484375,0.1475830078125,1.0791015625,17.488250732421875,22.8790283203125,24.4940185546875,1.0,4.0,1.0,1.0,4.0,93.23,0.0,2023-10-31 20:11:27.773
1.1537383,1.3331499,1.0416849,0.0,0.38741666,1.0943227,0.8423634,0.0,0.61336815,0.8545855,0.28092742,0.0,0.6781724,0.44238767,0.6107052,0.0,0.24327303,0.15754442,0.4618983,0.0,832.8571,820.7692,884.43225,1425.1648,705.12823,0.58392333984375,0.3770751953125,0.75567626953125,3.22998046875,27.701568603515625,8.830108642578125,1.0,4.0,1.0,1.0,4.0,93.23,0.0,2023-10-31 20:11:28.780
1.1537383,1.3331499,1.0416849,0.0,0.38741666,1.0943227,0.8423634,0.0,0.61336815,0.8545855,0.28092742,0.0,0.6781724,0.44238767,0.6107052,0.0,0.24327303,0.15754442,0.4618983,0.0,1650.0,867.50916,834.87177,509.30402,1228.1318,0.046875,0.1468505859375,0.90045166015625,19.57427978515625,1.906585693359375,36.785888671875,1.0,4.0,1.0,1.0,4.0,93.23,0.0,2023-10-31 20:11:29.790
1.1537383,1.3331499,1.3424501,0.0,0.38741666,1.0943227,0.5495641,0.0,0.61336815,0.8545855,0.43469474,0.0,0.6781724,0.44238767,0.17714354,0.0,0.24327303,0.15754442,0.27414814,0.0,673.69965,862.27106,835.6777,623.73627,340.07327,0.1285400390625,0.05316162109375,0.9942626953125,2.58697509765625,1.921539306640625,13.271331787109377,1.0,4.0,1.0,1.0,4.0,93.23,0.0,2023-10-31 20:11:30.796
1.1537383,0.4332758,1.0215403,0.0,0.38741666,0.23896828,0.34486014,0.0,0.61336815,0.16954514,0.4816906,0.0,0.6781724,0.16565251,0.39593863,0.0,0.24327303,0.47932264,0.09252126,0.0,926.337,857.03296,845.7509,1232.5641,964.61536,0.023681640625,0.00726318359375,0.988037109375,3.9178466796875,4.987030029296875,0.31402587890625,1.0,2.0,1.0,1.0,2.0,93.2,0.0,2023-10-31 20:11:31.806
1.1537383,0.3043279,0.28833878,0.0,0.38741666,0.244429,0.06910918,0.0,0.61336815,0.11450329,0.3983225,0.0,0.6781724,0.30453342,0.48999974,0.0,0.24327303,0.1644074,0.38770935,0.0,974.68866,857.4359,880.80585,795.78754,976.7033,0.00750732421875,0.00213623046875,0.99798583984375,2.190704345703125,2.332763671875,3.521575927734375,1.0,2.0,1.0,1.0,4.0,93.2,0.0,2023-10-31 20:11:32.813
1.1537383,0.27159423,0.017920852,0.0,0.38741666,0.34915638,0.23680626,0.0,0.61336815,0.27023745,0.20969431,0.0,0.6781724,0.4963285,0.28718215,0.0,0.24327303,0.13821049,0.36569533,0.0,951.31866,869.92676,845.34796,662.01465,804.65204,0.05279541015625,0.03125,0.99273681640625,1.637420654296875,2.91595458984375,3.170166015625,1.0,2.0,1.0,1.0,4.0,93.2,0.0,2023-10-31 20:11:33.823
1.1537383,0.27159423,0.46047857,0.0,0.38741666,0.34915638,0.4106923,0.0,0.61336815,0.27023745,0.57604706,0.0,0.6781724,0.4963285,0.798929,0.0,0.24327303,0.13821049,0.50556576,0.0,954.5421,863.8828,842.1245,1077.033,997.25275,0.03631591796875,0.02569580078125,1.00213623046875,1.83929443359375,0.426177978515625,4.119720458984375,1.0,2.0,1.0,1.0,4.0,93.2,0.0,2023-10-31 20:11:34.828
1.1537383,0.4811506,0.0024243835,0.0,0.38741666,0.044545542,0.05706362,0.0,0.61336815,0.18014188,0.58428586,0.0,0.6781724,0.15306838,0.44424272,0.0,0.24327303,0.37125435,0.24461971,0.0,827.619,855.82416,855.42126,942.4542,908.60803,0.00213623046875,0.016845703125,0.99578857421875,2.444915771484375,2.0635986328125,5.121612548828125,1.0,2.0,1.0,1.0,2.0,93.2,0.0,2023-10-31 20:11:35.832
0.92661136,0.26571977,0.076048255,0.0,0.97662795,0.38681513,0.21508625,0.0,1.1491783,0.28306374,0.26537165,0.0,0.46167916,0.14486577,0.4474749,0.0,0.0029243475,0.3583541,0.25734878,0.0,894.90845,859.0476,848.1685,1025.4579,887.6557,0.0101318359375,0.01287841796875,0.9971923828125,0.73272705078125,2.6617431640625,3.955230712890625,1.0,1.0,1.0,1.0,2.0,93.2,0.0,2023-10-31 20:11:36.839
0.89679855,0.35972276,0.14446071,0.0,1.0328014,0.44300276,0.15480852,0.0,1.0415232,0.09748327,0.2218997,0.0,0.41544995,0.26897037,0.5431712,0.0,0.021875994,0.4248513,0.3839982,0.0,800.2198,848.5714,862.27106,811.0989,829.2308,0.00115966796875,0.0228271484375,1.00274658203125,0.13458251953125,3.409423828125,3.342132568359375,1.0,1.0,1.0,1.0,1.0,93.2,0.0,2023-10-31 20:11:37.848
1.0145013,0.1597093,0.17335625,0.0,1.2816948,0.400804,0.22991624,0.0,1.3121325,0.09321051,0.28666687,0.0,0.5239959,0.23200367,0.6241113,0.0,0.1677032,0.15817396,0.42045268,0.0,809.4872,854.21246,863.8828,838.49817,756.7033,0.004638671875,0.0177001953125,0.99609375,0.97198486328125,0.530853271484375,6.6693115234375,1.0,1.0,1.0,1.0,1.0,93.2,0.0,2023-10-31 20:11:38.848
1.0145013,0.19087337,0.10859744,0.0,1.2816948,0.3032691,0.33258897,0.0,1.3121325,0.16611971,0.44464073,0.0,0.5239959,0.17283718,0.6098619,0.0,0.1677032,0.0974569,0.5361882,0.0,828.8278,859.0476,840.9158,936.4103,869.92676,0.10150146484375,0.0780029296875,0.9830322265625,5.689849853515625,1.263580322265625,2.519683837890625,1.0,1.0,1.0,1.0,4.0,93.2,0.0,2023-10-31 20:11:39.855
1.0145013,0.3875588,0.47510985,0.0,1.2816948,0.14458278,0.29561135,0.0,1.3121325,0.033121996,0.35681534,0.0,0.5239959,0.25474045,0.5461744,0.0,0.1677032,0.0751553,0.5500375,0.0,678.1319,840.9158,855.42126,870.32965,568.1319,0.11151123046875,0.114501953125,0.9705810546875,0.575714111328125,6.4599609375,13.02459716796875,1.0,2.0,1.0,1.0,4.0,93.2,0.0,2023-10-31 20:11:40.866
1.0145013,0.77359724,1.0106161,0.0,1.2816948,0.15173972,0.3750127,0.0,1.3121325,0.014568026,0.48726428,0.0,0.5239959,0.23513368,0.44602445,0.0,0.1677032,0.007107431,0.274622,0.0,880.80585,844.1392,861.8681,780.4762,941.6484,0.01959228515625,0.0814208984375,0.99530029296875,0.55328369140625,2.729034423828125,6.2506103515625,1.0,2.0,1.0,1.0,4.0,93.17,0.0,2023-10-31 20:11:41.871
1.0145013,0.1458744,0.7931229,0.0,1.2816948,0.122771956,0.4256388,0.0,1.3121325,0.2724856,0.4539124,0.0,0.5239959,0.14596175,0.5155344,0.0,0.1677032,0.026286308,0.34499744,0.0,752.27106,850.58606,852.1978,639.85345,766.77655,0.04278564453125,0.09161376953125,0.99468994140625,0.740203857421875,3.6785888671875,3.69354248046875,1.0,2.0,1.0,1.0,2.0,93.17,0.0,2023-10-31 20:11:42.882
1.0145013,0.65168226,1.0552076,0.0,1.2816948,0.1998107,0.5204181,0.0,1.3121325,0.51306176,0.66109484,0.0,0.5239959,0.23464237,0.5496218,0.0,0.1677032,0.07847574,0.4220232,0.0,794.9817,837.28937,857.4359,485.53113,694.2491,0.0341796875,0.0965576171875,0.99456787109375,1.016845703125,0.710296630859375,4.732818603515625,1.0,2.0,1.0,1.0,2.0,93.17,0.0,2023-10-31 20:11:43.888
1.0145013,0.88287306,1.1475718,0.0,1.2816948,0.45359322,0.67102027,0.0,1.3121325,0.6697467,0.9285751,0.0,0.5239959,0.21050453,0.55080384,0.0,0.1677032,0.102724664,0.31311998,0.0,665.64105,838.0952,856.2271,397.69232,776.04395,0.0428466796875,0.0977783203125,0.9853515625,1.06170654296875,3.09539794921875,4.5458984375,1.0,2.0,1.0,1.0,2.0,93.17,0.0,2023-10-31 20:11:44.897
1.0145013,0.26003549,0.6593664,0.0,1.2816948,0.034808934,0.44689876,0.0,1.3121325,0.3648792,0.8568803,0.0,0.5239959,0.17361033,0.47390094,0.0,0.1677032,0.12745728,0.38125002,0.0,810.696,862.27106,866.30035,953.73627,904.17584,0.00042724609375,0.1207275390625,0.9970703125,1.435546875,4.97955322265625,6.676788330078125,1.0,2.0,1.0,1.0,2.0,93.17,0.0,2023-10-31 20:11:45.899
1.0145013,0.4132506,0.13686678,0.0,1.2816948,0.112102285,0.1104773,0.0,1.3121325,0.2361123,0.42688528,0.0,0.5239959,0.1809983,0.50139457,0.0,0.1677032,0.046295926,0.3285727,0.0,827.619,845.34796,858.6447,866.30035,893.69965,0.00225830078125,0.12921142578125,0.9869384765625,1.09161376953125,3.887939453125,3.955230712890625,1.0,2.0,1.0,1.0,2.0,93.17,0.0,2023-10-31 20:11:46.904
1.0145013,0.073815584,0.29338256,0.0,1.2816948,0.38867518,0.06141579,0.0,1.3121325,0.021373097,0.16306518,0.0,0.5239959,0.17097305,0.42869386,0.0,0.1677032,0.052258693,0.1799514,0.0,821.978,837.28937,847.3626,766.77655,880.0,0.00408935546875,0.13360595703125,0.98565673828125,0.8074951171875,2.452392578125,4.418792724609375,1.0,2.0,1.0,1.0,2.0,93.17,0.0,2023-10-31 20:11:47.914
1.0145013,0.40212345,0.61452955,0.0,1.2816948,0.031004475,0.10962666,0.0,1.3121325,0.14075734,0.2827632,0.0,0.5239959,0.11215476,0.57303786,0.0,0.1677032,0.02065296,0.47862393,0.0,886.04395,861.8681,863.8828,613.2601,1022.23444,0.01739501953125,0.08056640625,0.9931640625,0.351409912109375,3.342132568359375,13.794708251953123,1.0,2.0,1.0,1.0,2.0,93.17,0.0,2023-10-31 20:11:48.920
1.0145013,0.918022,0.6781646,0.0,1.2816948,0.42381728,0.2636911,0.0,1.3121325,0.07343016,0.41453323,0.0,0.5239959,0.18109882,0.6510037,0.0,0.1677032,0.014626387,0.57788473,0.0,867.9121,855.82416,850.989,754.68866,804.65204,0.00537109375,0.10064697265625,0.99053955078125,0.710296630859375,6.57958984375,1.742095947265625,1.0,2.0,1.0,1.0,2.0,93.17,0.0,2023-10-31 20:11:49.930
1.0145013,0.046856504,0.06566535,0.0,1.2816948,0.14628339,0.0030237166,0.0,1.3121325,0.32713825,0.78421474,0.0,0.5239959,0.32298386,0.9203523,0.0,0.1677032,0.020328553,0.58281124,0.0,915.4579,855.0183,852.6007,1010.14655,895.7143,0.00457763671875,0.08001708984375,0.9892578125,1.3458251953125,2.669219970703125,3.8580322265625,1.0,2.0,1.0,1.0,2.0,93.17,0.0,2023-10-31 20:11:50.937
0.72918737,0.10777205,0.051310744,0.0,0.9571994,0.1256778,0.060974613,0.0,1.0925102,0.36691305,0.7035397,0.0,0.49159142,0.28686666,0.78532773,0.0,0.21825926,0.037048236,0.54284304,0.0,904.17584,854.21246,848.97437,987.1795,875.56775,0.0140380859375,0.09539794921875,0.99444580078125,0.73272705078125,2.28790283203125,4.1571044921875,1.0,1.0,1.0,1.0,1.0,93.13,0.0,2023-10-31 20:11:51.946
0.9459089,0.46215728,0.067768514,1.0322013,0.7183666,0.4959716,0.31219283,1.3764862,1.0852848,0.036589082,0.468033,1.5266749,0.34340367,0.18021427,0.54976165,1.3565758,0.122551054,0.112099126,0.4831415,1.1926624,909.011,858.24176,840.10986,958.5714,895.7143,0.00244140625,0.08758544921875,0.98980712890625,1.487884521484375,3.401947021484375,3.06549072265625,1.0,1.0,1.0,1.0,1.0,93.13,0.0,2023-10-31 20:11:52.961
1.2533847,0.35315412,0.15795928,1.0322013,0.8434163,0.503949,0.12249874,1.3764862,0.8867716,0.13027777,0.548769,1.5266749,0.5397184,0.1737531,0.714954,1.3565758,0.10282552,0.059146408,0.33765134,1.1926624,941.6484,844.1392,850.58606,1242.2344,933.5897,0.0006103515625,0.099365234375,0.99456787109375,0.575714111328125,2.983245849609375,4.747772216796875,1.0,1.0,1.0,1.0,1.0,93.13,0.0,2023-10-31 20:11:53.970
1.2783316,0.057636596,0.49809536,0.9848763,1.0066478,0.19999051,0.122069776,1.2917081,0.84083426,0.10698922,0.31478444,1.4022666,0.7826091,0.36507106,0.8944084,1.3604809,0.3686935,0.35689226,0.39808097,1.1831173,911.4286,853.4066,849.3773,1015.78754,884.0293,0.0111083984375,0.080810546875,0.99713134765625,1.502838134765625,3.54400634765625,3.745880126953125,1.0,1.0,1.0,1.0,2.0,93.13,0.0,2023-10-31 20:11:54.980
1.2591767,0.102030575,0.04720795,0.9848763,0.9934406,0.26627195,0.06453039,1.2917081,0.76823765,0.09779197,0.348051,1.4022666,0.39805758,0.21910502,0.6643601,1.3604809,0.13907255,0.078327574,0.52157426,1.1831173,840.10986,861.8681,853.00366,838.49817,809.89014,0.01580810546875,0.08770751953125,0.990966796875,0.560760498046875,2.10845947265625,3.730926513671875,1.0,1.0,1.0,1.0,1.0,93.13,0.0,2023-10-31 20:11:55.985
0.9445435,0.46718657,0.08042499,0.9848763,0.80439377,0.40483496,0.19614242,1.2917081,0.9296078,0.17531587,0.26861867,1.4022666,0.5270831,0.13073653,0.6761368,1.3604809,0.13526382,0.0065672845,0.5527167,1.1831173,865.89746,855.0183,853.8095,917.0696,840.10986,0.01568603515625,0.09716796875,0.993896484375,1.218719482421875,2.19818115234375,4.015045166015625,1.0,1.0,1.0,1.0,1.0,93.13,0.0,2023-10-31 20:11:56.993
0.9967155,0.6077558,0.3985717,1.413648,0.81456536,0.52082074,0.3212481,1.5778302,1.1737229,0.21606801,0.20765734,1.9141693,0.32776213,0.19993266,0.5440595,1.417331,0.07639537,0.013684493,0.37194028,1.2989911,778.0586,850.58606,850.989,645.09155,775.2381,0.01763916015625,0.09637451171875,0.989501953125,1.15142822265625,2.295379638671875,4.42626953125,1.0,1.0,1.0,1.0,1.0,93.13,0.0,2023-10-31 20:11:58.001
1.1476303,0.50576377,0.25666654,1.6283317,0.9267148,0.44348767,0.26541242,1.381424,1.328164,0.25271145,0.2273806,1.7419475,0.31020734,0.21989986,0.40375036,1.4778695,0.05021533,0.1090832,0.2865861,1.3941736,758.71796,852.1978,847.76556,722.8571,791.75824,0.0018310546875,0.0911865234375,0.99755859375,0.43365478515625,4.94964599609375,3.416900634765625,1.0,1.0,1.0,1.0,1.0,93.13,0.0,2023-10-31 20:11:59.010
1.315806,0.6440926,0.34417552,1.590103,1.1754808,0.22387515,0.3829921,1.3130561,1.3298259,0.0032349855,0.7445092,1.645922,0.48730943,0.30067104,0.5490316,1.2565548,0.047571644,0.38197842,0.4667128,1.061448,770.0,847.76556,870.32965,652.74725,780.4762,0.0030517578125,0.0926513671875,0.99200439453125,0.814971923828125,2.64678955078125,4.314117431640625,1.0,1.0,1.0,1.0,1.0,93.13,0.0,2023-10-31 20:12:00.027
0.7464803,0.50869644,0.06843277,1.5754026,0.60497475,0.3067702,0.1273276,1.2631259,0.89547193,0.048757993,0.38743654,1.6789262,0.39898318,0.3097882,0.6540173,1.2494621,0.26468146,0.16862282,0.56170136,1.0265237,803.0403,840.9158,869.5238,714.7985,829.6337,0.00701904296875,0.0924072265625,0.9952392578125,0.874786376953125,2.85614013671875,3.820648193359375,1.0,1.0,1.0,1.0,1.0,93.13,0.0,2023-10-31 20:12:01.035
1.0092325,0.21351846,0.33204404,1.6226926,0.74894875,0.27179834,0.27627197,1.1724479,0.9073766,0.037948973,0.25433722,1.5153644,0.4290992,0.22367771,0.62976307,1.2217941,0.22153668,0.22552358,0.42075646,0.95789236,769.19415,854.61536,865.89746,680.9524,836.08057,0.00714111328125,0.0947265625,0.99053955078125,2.07855224609375,3.476715087890625,4.5458984375,1.0,1.0,1.0,1.0,1.0,93.11,0.0,2023-10-31 20:12:02.041
1.1993064,0.051711172,0.16260774,1.6226926,0.92477655,0.12150223,0.16697995,1.1724479,1.2622471,0.24038419,0.594666,1.5153644,0.47662413,0.44695237,0.80848,1.2217941,0.26687294,0.052199934,0.8174521,0.95789236,1030.6959,850.18317,832.4542,290.91574,665.2381,0.07177734375,0.06329345703125,0.9852294921875,13.74237060546875,2.145843505859375,2.190704345703125,1.0,1.0,1.0,1.0,1.0,93.11,0.0,2023-10-31 20:12:03.050
1.0101968,0.076426625,0.12790942,1.6226926,1.0240608,0.24515171,0.13525191,1.1724479,1.2622471,0.19938713,0.6039239,1.5153644,0.41489336,0.5350948,0.83191603,1.2217941,0.29677653,0.18877864,0.8284662,0.95789236,692.23444,845.7509,858.24176,1372.7839,861.8681,0.0474853515625,0.1676025390625,0.9964599609375,13.615264892578123,2.743988037109375,0.79254150390625,1.0,1.0,1.0,1.0,4.0,93.11,0.0,2023-10-31 20:12:04.058
1.0101968,0.11800509,0.1947115,1.6226926,1.0240608,0.30804822,0.34408882,1.1724479,1.2622471,0.11478137,0.14153646,1.5153644,0.41489336,0.25196818,0.5421295,1.2217941,0.29677653,0.10573238,0.34437966,0.95789236,774.0293,853.4066,862.27106,697.0696,877.1795,0.04425048828125,0.126220703125,0.9813232421875,5.390777587890625,3.147735595703125,0.426177978515625,1.0,2.0,1.0,1.0,2.0,93.11,0.0,2023-10-31 20:12:05.066
1.0101968,0.44522312,0.026930705,1.6226926,1.0240608,0.18724233,0.13803202,1.1724479,1.2622471,0.1371611,0.43590057,1.5153644,0.41489336,0.24494725,0.6330117,1.2217941,0.29677653,0.09232462,0.5273417,0.95789236,857.4359,861.8681,856.63007,1498.4982,810.293,0.02801513671875,0.2864990234375,0.94989013671875,6.631927490234375,4.02252197265625,9.25628662109375,1.0,2.0,1.0,1.0,4.0,93.11,0.0,2023-10-31 20:12:06.075
1.0101968,0.16714676,0.220185,1.6226926,1.0240608,0.16684404,0.033752676,1.1724479,1.2622471,0.01755742,0.5031556,1.5153644,0.41489336,0.25361526,0.6452151,1.2217941,0.29677653,0.120888025,0.6516438,0.95789236,921.0989,853.4066,868.71796,1372.7839,884.43225,0.00592041015625,0.3292236328125,0.94281005859375,15.663909912109377,2.3028564453125,4.927215576171875,1.0,2.0,1.0,1.0,4.0,93.11,0.0,2023-10-31 20:12:07.077
1.0101968,0.4699019,0.19066073,1.6226926,1.0240608,0.22889137,0.14875047,1.1724479,1.2622471,0.13491666,0.6181537,1.5153644,0.41489336,0.18325149,0.5259969,1.2217941,0.29677653,0.30888018,0.5078241,0.95789236,929.5604,866.7033,846.1539,996.04395,919.4872,0.02227783203125,0.15057373046875,0.986572265625,1.173858642578125,2.9010009765625,2.811279296875,1.0,2.0,1.0,1.0,2.0,93.11,0.0,2023-10-31 20:12:08.080
1.0101968,0.47328687,0.014997671,1.6226926,1.0240608,0.327544,0.03074881,1.1724479,1.2622471,0.21693218,0.5149217,1.5153644,0.41489336,0.21276486,0.58414465,1.2217941,0.29677653,0.23601428,0.4385627,0.95789236,914.65204,856.2271,847.3626,999.2674,927.5458,0.0186767578125,0.142822265625,0.98651123046875,0.2392578125,2.3028564453125,5.390777587890625,1.0,2.0,1.0,1.0,2.0,93.11,0.0,2023-10-31 20:12:09.080
1.0101968,0.33850598,0.20540649,1.6226926,1.0240608,0.17134416,0.20877396,1.1724479,1.2622471,0.016859433,0.34939674,1.5153644,0.41489336,0.17132376,0.6703891,1.2217941,0.29677653,0.29836485,0.54216707,0.95789236,914.2491,855.82416,851.39197,991.2088,889.2674,0.02398681640625,0.1461181640625,0.99212646484375,0.142059326171875,2.6019287109375,4.68048095703125,1.0,2.0,1.0,1.0,2.0,93.11,0.0,2023-10-31 20:12:10.082
1.0101968,0.160506,0.16328844,1.6226926,1.0240608,0.25686562,0.29331663,1.1724479,1.2622471,0.0821027,0.25165215,1.5153644,0.41489336,0.048319116,0.5854413,1.2217941,0.29677653,0.18236664,0.4566538,0.95789236,928.7546,865.09155,829.6337,1064.1392,911.4286,0.025146484375,0.1553955078125,0.99139404296875,0.64300537109375,3.910369873046875,3.12530517578125,1.0,2.0,1.0,1.0,2.0,93.11,0.0,2023-10-31 20:12:11.085
1.0101968,0.37897405,0.0016921221,1.6226926,1.0240608,0.20674922,0.2562313,1.1724479,1.2622471,0.31432217,0.841351,1.5153644,0.41489336,0.3816496,0.97746503,1.2217941,0.29677653,0.1703443,0.73916376,0.95789236,922.71063,860.2564,839.304,1003.2967,918.68134,0.0328369140625,0.153076171875,0.98028564453125,1.203765869140625,1.772003173828125,4.0972900390625,1.0,2.0,1.0,1.0,2.0,93.08,0.0,2023-10-31 20:12:12.089
